ID|Facility_Code|Facility Name|Region Name|Province_name|City/Municipality Name|Barangay Name|Health Facility Type|Ownership Major Classification|Date Operational|Operational Status|Functionality_status|total_no_of_days_operational_in_week|opeational_days_in_month|Machine_operation_hours_daily|total_hours_operation_in_month|Total Machines|Combined Total Modules of ALL GX machines|Combined Total of Functional Modules|Combined Total of Non-Functional Modules|avg_time_to_complete_test_in_hr|Estimated_test_can_be_done_in_month|Total_test_completed|Percentage_utilization|Xpert_utilization_rate|Percentage_availability|utilization_threshold|Latitude|Longitude|average_utilization|staddev_utilization|zscore|Open_From|Open_To|Source_latitude|Source_longitude|amount|Disease_type|STrider_allocated|stRider_location_lat|stRider_location_long|stRider_address|mean_utilization|std_deviation|zscore_calculated|UtilizationCategory|Source_lat|Source_lon|Source_lat_rad|Source_lon_rad|Latitude_rad|Longitude_rad|Distance_to_Source_km|Cluster|source_facility_icon|target_facility_icon|DrivingDistance|DrivingTime|route_path_string
97|DOH000000000039136|Philippine Children's Medical Center|NATIONAL CAPITAL REGION|NCR, SECOND DISTRICT|QUEZON CITY|PROJECT  6|COVID-19 Testing Laboratory|NCR, SECOND DISTRICT (Not a Province)|17-10-2016|Operational|Functional|7|28|12|336|1|4|4|0|3|448|233.0|52.01|58.25|100.0|0|14.6472677|121.0415659|50.61693694|34.2588236|0.040662898|09-01-2023 07:00|09-01-2023 18:00|14.5786085|120.9861|1249|TB|BENAVIDEZ, Michael|14.65802245|121.074828|Tandang Sora Ave, Quezon City,Metro Manila,Philippines|50.61693693693694|34.258823595808344|0.04066289839659016|Optimally Utilized|14.5786085|120.9861|0.25444471868423174|2.1116057941471116|0.25564304778601704|2.112573856724693|9.6903918373577|Cluster_10km|car|place|6.4|00:11:20|LINESTRING (121.07482 14.65805,121.07249000000003 14.664349999999999,121.07221000000003 14.664459999999998,121.07137000000003 14.664849999999998,121.07084000000003 14.665399999999998,121.07492000000005 14.66804,121.05139000000004 14.652920000000003,121.04695000000002 14.650560000000008,121.04311000000001 14.647740000000008,121.04253000000001 14.647420000000007,121.04243000000001 14.647430000000007,121.04229000000001 14.647550000000008,121.04179 14.647240000000009,121.041589 14.64723400000001)
98|DOH000000000039319|Domingo Santiago Health Center|NATIONAL CAPITAL REGION|NCR, SECOND DISTRICT|CITY OF MANDALUYONG|WACK-WACK GREENHILLS|General Clinic Laboratory|Private|18-11-2019|Operational|Functional|5|20|12|240|1|4|4|0|3|320|65.0|20.31|16.25|100.0|0|14.582342|121.053138|50.61693694|34.2588236|-0.884646166|09-01-2023 07:00|09-01-2023 18:00|14.5786085|120.9861|3794|HIV|ROBERTO, Reynaldo C.|14.5847424|121.0281873|blk.6 brgy, Mandaluyong, Metro Manila, Philippines|50.61693693693694|34.258823595808344|-0.8846461657441463|Optimally Utilized|14.5786085|120.9861|0.25444471868423174|2.1116057941471116|0.254509880551855|2.112775827971064|7.226155328831308|Cluster_10km|car|place|3.4|00:08:13|LINESTRING (121.02815 14.58473,121.02842 14.58425,121.03519000000003 14.587009999999998,121.03533000000003 14.589459999999995,121.05133000000009 14.583069999999994,121.05289000000012 14.581759999999994)
99|DOH000000000039327|Mandaluyong City Health Laboratory|NATIONAL CAPITAL REGION|NCR, SECOND DISTRICT|CITY OF MANDALUYONG|Barangay Plainview Mandaluyong City|General Clinic Laboratory||28-10-2014|Operational|Functional|5|20|12|240|2|8|8|0|3|640|372.0|58.13|46.5|100.0|0|14.57745|121.03447|50.61693694|34.2588236|0.219303008|09-01-2023 07:00|09-01-2023 18:00|14.5786085|120.9861|474|Covid-19|ROBERTO, Reynaldo C.|14.5847424|121.0281873|blk.6 brgy, Mandaluyong, Metro Manila, Philippines|50.61693693693694|34.258823595808344|0.2193030079404801|Optimally Utilized|14.5786085|120.9861|0.25444471868423174|2.1116057941471116|0.25442449904484743|2.112450009906301|5.206935643752202|Cluster_10km|car|place|1.4|00:04:05|LINESTRING (121.02815 14.58473,121.02968000000001 14.582089999999999,121.0293 14.58146,121.03303000000001 14.578080000000003)
100|DOH000000000039338|LoveYourself Inc.|NATIONAL CAPITAL REGION|NCR, SECOND DISTRICT|CITY OF MANDALUYONG|WACK-WACK GREENHILLS|General Clinic Laboratory|Private|Private|Operational|Functional|5|20|12|240|1|4|4|0|3|320|0.0|0.0|0|100.0|0|14.5835|121.0511|50.61693694|34.2588236|-1.477486137|09-01-2023 07:00|09-01-2023 18:00|14.5786085|120.9861|1594|Covid-19|ROBERTO, Reynaldo C.|14.5847424|121.0281873|blk.6 brgy, Mandaluyong, Metro Manila, Philippines|50.61693693693694|34.258823595808344|0.0|Underutilized|14.5786085|120.9861|0.25444471868423174|2.1116057941471116|0.25453009146459304|2.112740258160908|7.015999662000643|Cluster_10km|car|place|3.6|00:08:37|LINESTRING (121.02815 14.58473,121.02842 14.58425,121.03519000000003 14.587009999999998,121.03533000000003 14.589459999999995,121.05133000000009 14.583069999999994,121.05289000000012 14.581759999999994)
101|DOH000000000040934|Taguig Clinical Laboratory|NATIONAL CAPITAL REGION|NCR, FOURTH DISTRICT|TAGUIG CITY|TUKTUKAN|General Clinic Laboratory|NCR, FOURTH DISTRICT (Not a Province)|16-02-2018|Operational|Functional|5|20|12|240|1|4|4|0|3|320|369.0|96.56|92.25|100.0|0|14.5283593|121.0715603|50.61693694|34.2588236|1.341057813|09-01-2023 07:00|09-01-2023 18:00|14.5786085|120.9861|2488|HIV|AMOR, Willyfield D.|14.50645|121.0455|DBP Ave, Taguig, 1630 Metro Manila, Philippines|50.61693693693694|34.258823595808344|1.3410578134587294|Overutilized|14.5786085|120.9861|0.25444471868423174|2.1116057941471116|0.2535677046977386|2.1130973577618537|10.761967773691591|Cluster_gthn_10km|car|place|6.2|00:15:39|LINESTRING (121.045507 14.506438,121.04319 14.505239999999999,121.04315 14.50617,121.04884 14.508519999999999,121.04791 14.509989999999998,121.04735000000001 14.510929999999998,121.04656 14.51058,121.04651 14.510729999999999,121.04724999999998 14.514049999999997,121.04663999999997 14.514989999999997,121.04639999999996 14.515449999999998,121.04693999999996 14.515609999999997,121.04662999999996 14.516219999999997,121.04814999999996 14.516749999999995,121.05497999999996 14.524029999999996,121.05515999999996 14.523969999999997,121.05757999999994 14.530539999999995,121.06950999999995 14.531679999999998,121.07145999999995 14.52839,121.07155999999995 14.52834)
102|DOH000000000042530|NGC Health Center|NATIONAL CAPITAL REGION|NCR, SECOND DISTRICT|QUEZON CITY|Bagong Silangan|||04-07-2023|Operational|Functional|5|20|12|240|1|4|4|0|3|320|143.0|44.69|35.75|100.0|0|14.62971|120.99324|50.61693694|34.2588236|-0.173004684|09-01-2023 07:00|09-01-2023 18:00|14.5786085|120.9861|1732|Covid-19|ALORA, Sean Nicholas|14.69808|121.09513|P456+MV2, Rose, Lungsod Quezon, Kalakhang Maynila, Philippines|50.61693693693694|34.258823595808344|-0.1730046836068859|Optimally Utilized|14.5786085|120.9861|0.25444471868423174|2.1116057941471116|0.25533660811193964|2.1117304106557038|5.733931006561924|Cluster_10km|car|place|16.2|00:28:22|LINESTRING (121.095068 14.698022,121.09495 14.69814,121.09395999999998 14.69728,121.08939999999994 14.686439999999996,121.08558999999997 14.683999999999996,121.05138999999997 14.65292,121.04694999999995 14.650560000000004,121.04310999999994 14.647740000000004,121.01503999999989 14.630040000000003,121.00792999999987 14.623590000000004,121.00424999999987 14.627410000000001,121.00142999999987 14.626160000000002,120.99891999999986 14.631420000000007,120.99428999999988 14.62861000000001,120.99300999999988 14.629020000000011,120.99323999999989 14.629710000000012)
103|DOH000000000044126|New Bilibid Prison Hospital|NATIONAL CAPITAL REGION|NCR, FOURTH DISTRICT|CITY OF MUNTINLUPA|Las Piñas|||10-01-2014|Operational|Functional|5|20|12|240|2|8|8|0|3|640|252.0|39.38|31.5|100.0|0|14.42525|121.01434|50.61693694|34.2588236|-0.328001249|09-01-2023 07:00|09-01-2023 18:00|14.5786085|120.9861|1838|Covid-19|TATLONG HARI, Mary Jane M. |14.4199739|121.0346812|1781 Filinvest Ave, Alabang, Muntinlupa, Metro Manila, Philippines|50.61693693693694|34.258823595808344|-0.32800124924055485|Optimally Utilized|14.5786085|120.9861|0.25444471868423174|2.1116057941471116|0.251768107923312|2.112098675127875|17.321556623371492|Cluster_gthn_10km|car|place|3.4|00:08:05|LINESTRING (121.034718 14.419959,121.0349 14.42031,121.02399999999999 14.423490000000001,121.02396999999999 14.427450000000004,121.01539 14.430609999999998,121.01455999999999 14.429839999999999,121.01473 14.42529,121.01434 14.42525)
104|DOH000000000045722|National Tuberculosis Reference Laboratory|NATIONAL CAPITAL REGION|NCR, FOURTH DISTRICT|CITY OF MUNTINLUPA||||20-10-2011|Operational|Functional|5|20|12|240|2|8|8|0|3|640|170.0|26.56|21.25|100.0|0|14.41022179|121.03833|50.61693694|34.2588236|-0.702211413|09-01-2023 07:00|09-01-2023 18:00|14.5786085|120.9861|1054|Covid-19|TATLONG HARI, Mary Jane M. |14.4199739|121.0346812|1781 Filinvest Ave, Alabang, Muntinlupa, Metro Manila, Philippines|50.61693693693694|34.258823595808344|-0.702211413350468|Optimally Utilized|14.5786085|120.9861|0.25444471868423174|2.1116057941471116|0.2515058161781309|2.1125173796154284|19.549815853035486|Cluster_gthn_10km|car|place|1.5|00:03:50|LINESTRING (121.034718 14.419959,121.0349 14.42031,121.03473999999999 14.420390000000001,121.03808999999998 14.41848,121.03888 14.412260000000005,121.03893000000001 14.411280000000005,121.03833000000002 14.411270000000005,121.03833000000002 14.410222000000005)
105|DOH000000000047318|Juan Posadas Health Center|NATIONAL CAPITAL REGION|NCR, FIRST DISTRICT|City of Manila|BARANGAY 902|||08-06-2022|Operational|Functional|5|20|12|240|1|4|4|0|3|320|74.0|23.13|18.5|100.0|0|14.63124001|120.96771|50.61693694|34.2588236|-0.802331605|09-01-2023 07:00|09-01-2023 18:00|14.5786085|120.9861|304|TB|DE JESUS, Enrique J.|14.6133321|121.0070635|14 1A Premero de Mayo St, Galas, Quezon City, 1113 Metro Manila, Philippines|50.61693693693694|34.258823595808344|-0.8023316054641186|Optimally Utilized|14.5786085|120.9861|0.25444471868423174|2.1116057941471116|0.2553633118240281|2.11128482809767|6.177841783579979|Cluster_10km|car|place|5.6|00:17:54|LINESTRING (121.00712 14.61335,121.00738 14.613280000000001,121.00697999999998 14.61253,121.00687999999998 14.612449999999999,121.00639999999999 14.61205,120.98974 14.626039999999989,120.98744 14.62518999999999,120.98423000000003 14.627979999999988,120.98310000000002 14.627969999999989,120.98119999999997 14.62771999999999,120.9734 14.626699999999992,120.97337999999999 14.626609999999992,120.9704 14.62711999999999,120.96855999999997 14.62941999999999)
106|DOH000000000048914|Dona Marta Health Center|NATIONAL CAPITAL REGION|NCR, FOURTH DISTRICT|PASAY CITY|barangay 147|||29-05-2019|Operational|Functional|5|20|12|240|1|4|4|0|3|320|53.0|16.56|13.25|100.0|0|14.53604|121.00175|50.61693694|34.2588236|-0.994107017|09-01-2023 07:00|09-01-2023 18:00|14.5786085|120.9861|3223|TB|SANTIAGO, Rosauro L.|14.53377|120.99477|40 Russel Avenue, Baclaran, Pasay, Kalakhang Maynila, Philippines|50.61693693693694|34.258823595808344|-0.9941070171803532|Optimally Utilized|14.5786085|120.9861|0.25444471868423174|2.1116057941471116|0.2537017582015965|2.1118789381750487|5.024148609069627|Cluster_10km|car|place|1.8|00:05:36|LINESTRING (120.994763 14.533823,120.99300000000001 14.533610000000001,120.99282000000001 14.535060000000001,120.9926 14.536970000000002,120.99834999999997 14.537550000000001,120.99842999999997 14.537030000000001,120.99990999999997 14.536410000000002,121.00070999999996 14.537410000000003,121.00153999999995 14.537460000000003,121.00173799999995 14.536041000000004)
107|DOH000000000050510|Quezon City Jail|NATIONAL CAPITAL REGION|NCR, SECOND DISTRICT|QUEZON CITY|KAMUNING|||13-12-2013|Operational|Functional|7|28|12|336|2|8|8|0|3|896|127.0|14.17|15.88|100.0|0|14.6274|121.0402|50.61693694|34.2588236|-1.063870066|09-01-2023 07:00|09-01-2023 18:00|14.5786085|120.9861|3347|TB|CALAYWAN, Genesis|14.6872734|121.1056781|J3G3+CR Quezon City, Metro Manila, Philippines|50.61693693693694|34.258823595808344|-1.0638700664956957|Underutilized|14.5786085|120.9861|0.25444471868423174|2.1116057941471116|0.25529629100621853|2.1125500172724405|7.95753261466008|Cluster_10km|car|place|13.2|00:24:27|LINESTRING (121.10568 14.68709,121.10538000000001 14.687149999999999,121.10542000000001 14.687549999999998,121.10504000000002 14.687969999999996,121.10119000000002 14.690799999999994,121.09918 14.690179999999994,121.09759 14.689609999999993,121.09611000000001 14.691379999999993,121.0894 14.686439999999992,121.08559000000002 14.683999999999992,121.05139000000003 14.652919999999996,121.04695000000001 14.65056,121.04311 14.64774,121.04253 14.64742,121.04025 14.646009999999999,121.03731 14.64418,121.04227000000002 14.63671,121.04575000000003 14.630700000000003,121.03862000000001 14.628680000000001,121.03911000000002 14.627120000000003)
108|DOH000000000052106|Philippine Tuberculosis Society, Inc. (Quezon Institute)|NATIONAL CAPITAL REGION|NCR, SECOND DISTRICT|QUEZON CITY|Kristong Hari|||01-12-2011|Operational|Functional|5|20|12|240|1|4|4|0|3|320||0.0|0|100.0|0|14.62411661|121.0335476|50.61693694|34.2588236|-1.477486137|09-01-2023 07:00|09-01-2023 18:00|14.5786085|120.9861|2730|Covid-19|CALAYWAN, Genesis|14.6872734|121.1056781|J3G3+CR Quezon City, Metro Manila, Philippines|50.61693693693694|34.258823595808344|0.0|Underutilized|14.5786085|120.9861|0.25444471868423174|2.1116057941471116|0.2552389850400915|2.1124339109892807|7.188382553473629|Cluster_10km|car|place|13.9|00:25:42|LINESTRING (121.10568 14.68709,121.10538000000001 14.687149999999999,121.10542000000001 14.687549999999998,121.10504000000002 14.687969999999996,121.10119000000002 14.690799999999994,121.09918 14.690179999999994,121.09759 14.689609999999993,121.09611000000001 14.691379999999993,121.0894 14.686439999999992,121.08559000000002 14.683999999999992,121.05139000000003 14.652919999999996,121.04695000000001 14.65056,121.04311 14.64774,121.04253 14.64742,121.04025 14.646009999999999,121.03731 14.64418,121.04227000000002 14.63671,121.04575000000003 14.630700000000003,121.03362000000001 14.627290000000004,121.03297999999998 14.624080000000003)
109|DOH000000000053702|Canossa Health and Social Center, Inc.|NATIONAL CAPITAL REGION|NCR, FIRST DISTRICT|QUEZON CITY|BARANGAY   100|||01-10-2017|Transferred to other facility|Transferred to other facility|0|0|12|0|1|0|0|0|3|0||0.0|#DIV/0!|0.0|0|14.6238332|120.9625477|50.61693694|34.2588236|-1.477486137|09-01-2023 07:00|09-01-2023 18:00|14.5786085|120.9861|3213|Covid-19|ALORA, Sean Nicholas|14.69808|121.09513|P456+MV2, Rose, Lungsod Quezon, Kalakhang Maynila, Philippines|50.61693693693694|34.258823595808344|0.0|Not Operational|14.5786085|120.9861|0.25444471868423174|2.1116057941471116|0.2552340386024584|2.1111947289656943|5.631265887308243|Cluster_10km|car|place|22.9|00:41:19|LINESTRING (121.095068 14.698022,121.09495 14.69814,121.09395999999998 14.69728,121.08939999999994 14.686439999999996,121.08558999999997 14.683999999999996,121.05138999999997 14.65292,121.04694999999995 14.650560000000004,121.04310999999994 14.647740000000004,121.01503999999989 14.630040000000003,121.01326999999989 14.628470000000002,121.0124899999999 14.629280000000001,121.00693999999987 14.639140000000001,121.00593999999988 14.643860000000004,121.00514999999987 14.644840000000004,120.98365999999983 14.644549999999995,120.95698999999982 14.640259999999982,120.96164999999979 14.636199999999986,120.96460999999977 14.629909999999986,120.96166999999978 14.62846999999999,120.96314999999981 14.624179999999988)
110|DOH000000000055298|DOH National Capital Region|NATIONAL CAPITAL REGION|NCR, SECOND DISTRICT|CITY OF MANDALUYONG|Brgy. Addition Hills|||27-03-2018|Transferred to other facility|Transferred to other facility|0|0|12|0|1|0|0|0|3|0|0.0|0.0|#DIV/0!|0.0|0|14.5866|121.03829|50.61693694|34.2588236|-1.477486137|09-01-2023 07:00|09-01-2023 18:00|14.5786085|120.9861|1040|Covid-19|ROBERTO, Reynaldo C.|14.5847424|121.0281873|blk.6 brgy, Mandaluyong, Metro Manila, Philippines|50.61693693693694|34.258823595808344|0.0|Not Operational|14.5786085|120.9861|0.25444471868423174|2.1116057941471116|0.25458419667140486|2.1125166814837275|5.686178707155491|Cluster_10km|car|place|2.1|00:06:36|LINESTRING (121.02815 14.58473,121.02842 14.58425,121.03519000000003 14.587009999999998,121.03786000000001 14.587719999999997,121.03711000000001 14.583959999999998,121.03766000000002 14.585909999999998,121.03812 14.58549,121.03865 14.586470000000002)
111|DOH000000000056894|Kalinga Health Hub - Marikina|NATIONAL CAPITAL REGION|NCR, SECOND DISTRICT|CITY OF MARIKINA|Santo Niño|||15-05-2019|Transferred to other facility|Transferred to other facility|0|0|12|0|1|0|0|0|3|0|0.0|0.0|#DIV/0!|0.0|0|14.64151002|121.09406|50.61693694|34.2588236|-1.477486137|09-01-2023 07:00|09-01-2023 18:00|14.5786085|120.9861|661|Covid-19|AMADO, Gerardo L.|14.63534|121.09998|Sumulong Hwy, Marikina, 1800 Metro Manila, Philippines|50.61693693693694|34.258823595808344|0.0|Not Operational|14.5786085|120.9861|0.25444471868423174|2.1116057941471116|0.25554255731274084|2.1134900516075645|13.55957873941924|Cluster_gthn_10km|car|place|1.2|00:03:16|LINESTRING (121.09998 14.63534,121.09442999999999 14.635899999999996)
